region,roster_scope,family,sci_name_as_rostered,mdd_id,status,source_roster
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lichonycteris degener,1004905,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lichonycteris obscura,1004906,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla chocoana,1004930,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla concava,1004931,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla fornicata,1004933,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla handleyi,1004934,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla hesperia,1004935,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla orcesi,1004938,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla orienticollina,1004939,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchophylla robusta,1004941,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lonchorhina aurita,1004944,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lophostoma occidentalis,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Lophostoma silvicolum,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Micronycteris giovanniae,1004955,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus albericoi,1005033,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus angustirostris,1005034,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus chocoensis,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus dorsalis,1005038,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus fusciventris,1005039,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus incarum,1005042,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus infuscus,1005043,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus ismaeli,1005044,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus matapalensis,1005047,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus nigellus,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus nitelinea,1005048,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Platyrrhinus vittatus,1005051,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Rhinophylla alethina,1004992,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Rhinophylla fischerae,1004993,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sphaeronycteris toxophyllum,1005053,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira aratathomasi,1005072,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira bakeri,1005073,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira bidens,1005074,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira bogotensis,1005075,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira erythromos,1005077,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira koopmanhilli,1005080,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira luisi,1005083,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira magna,1005084,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira nana,1005087,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira oporaphilum,1005088,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Sturnira perla,1005091,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Tonatia saurophila,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Uroderma convexum,1005057,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Uroderma magnirostrum,1005059,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Vampyressa melissa,1005061,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Vampyressa thyone,1005064,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Vampyriscus nymphaea,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Phyllostomidae,Vampyrodes major,1005069,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Thyropteridae,Thyroptera lavali,1005096,no_structured_measurement,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Aeorestes villosissimus,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Dasypterus ega,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Eptesicus andinus,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Eptesicus brasiliensis,,taxonomy_unresolved,ecuador_coverage_audit.csv
Ecuador,national checklist (Tirira 2018.1 audit; 171 species),Vespertilionidae,Eptesicus chiriquinus,,taxonomy_unresolved,ecuador_coverage_audit.csv
